Sensor 2 position, angle , timestamp, and quality in inches, degrees and seconds, respectively

 x            y            z            a            e            r            timestamp          quality
+35.99560547 +16.05761719 +9.91406250 +130.25390625 +28.95996094 -41.96777344 +1489583516.73939990 +8348
+35.99560547 +16.00048828 +9.94482422 +130.75927734 +29.26757813 -42.53906250 +1489583516.74420000 +8424
+35.99560547 +15.94775391 +9.97119141 +131.24267578 +29.59716797 -43.11035156 +1489583516.74910000 +8504
+35.99560547 +15.89062500 +10.00195313 +131.68212891 +29.92675781 -43.68164063 +1489583516.75390010 +8588
+35.99560547 +15.85107422 +10.05468750 +132.16552734 +30.30029297 -44.31884766 +1489583516.75880000 +8676
+35.99560547 +15.79833984 +10.10302734 +132.62695313 +30.67382813 -44.93408203 +1489583516.76370000 +8768
+35.99560547 +15.73681641 +10.15136719 +133.04443359 +31.02539063 -45.57128906 +1489583516.76850010 +8856
+35.99560547 +15.68847656 +10.21289063 +133.48388672 +31.39892578 -46.27441406 +1489583516.77340010 +8948
+35.99560547 +15.59619141 +10.27880859 +133.81347656 +31.77246094 -46.97753906 +1489583516.77830000 +9040
+35.99560547 +15.49511719 +10.35351563 +134.12109375 +32.12402344 -47.70263672 +1489583516.78309990 +9128
+35.99560547 +15.41601563 +10.44140625 +134.45068359 +32.54150391 -48.44970703 +1489583516.78800010 +9220
+35.99560547 +15.30615234 +10.52490234 +134.73632813 +32.93701172 -49.19677734 +1489583516.79290010 +9308
+35.99560547 +15.19628906 +10.55566406 +135.04394531 +33.28857422 -49.83398438 +1489583516.79769990 +9396
+35.99560547 +15.09082031 +10.58642578 +135.35156250 +33.66210938 -50.49316406 +1489583516.80259990 +9484
+35.99560547 +14.98095703 +10.61718750 +135.63720703 +34.03564453 -51.13037109 +1489583516.80749990 +9576
+35.99560547 +14.87548828 +10.61279297 +135.96679688 +34.38720703 -51.67968750 +1489583516.81230000 +9660
+35.99560547 +14.78759766 +10.61279297 +136.31835938 +34.76074219 -52.25097656 +1489583516.81719990 +9748
+35.99560547 +14.72607422 +10.61718750 +136.73583984 +35.17822266 -52.77832031 +1489583516.82209990 +9828
+35.99560547 +14.66455078 +10.60839844 +137.13134766 +35.59570313 -53.30566406 +1489583516.82690000 +9912
+35.90771484 +14.62939453 +10.61718750 +137.57080078 +36.05712891 -53.83300781 +1489583516.83180000 +9992
+35.74511719 +14.56347656 +10.62597656 +137.96630859 +36.45263672 -54.38232422 +1489583516.83670000 +10064
+35.57373047 +14.49316406 +10.63476563 +138.31787109 +36.87011719 -54.93164063 +1489583516.84150000 +10136
+35.40234375 +14.44042969 +10.65673828 +138.71337891 +37.30957031 -55.50292969 +1489583516.84640000 +10204
+35.24414063 +14.33935547 +10.67871094 +138.97705078 +37.72705078 -56.11816406 +1489583516.85120010 +10264
+35.09033203 +14.23828125 +10.70507813 +139.21875000 +38.14453125 -56.71142578 +1489583516.85610010 +10324
+34.93652344 +14.15478516 +10.74462891 +139.50439453 +38.58398438 -57.30468750 +1489583516.86100010 +10376
+34.77832031 +14.05810547 +10.77978516 +139.76806641 +39.06738281 -57.89794922 +1489583516.86579990 +10424
+34.63330078 +13.96582031 +10.77978516 +140.05371094 +39.50683594 -58.38134766 +1489583516.87069990 +10468
+34.49267578 +13.88232422 +10.77978516 +140.38330078 +39.94628906 -58.82080078 +1489583516.87560010 +10512
+34.35644531 +13.78125000 +10.77978516 +140.64697266 +40.38574219 -59.28222656 +1489583516.88039990 +10548
+34.22460938 +13.67578125 +10.75781250 +140.93261719 +40.80322266 -59.67773438 +1489583516.88529990 +10580
+34.08837891 +13.58789063 +10.74023438 +141.26220703 +41.24267578 -60.05126953 +1489583516.89019990 +10604
+33.95214844 +13.50878906 +10.72265625 +141.63574219 +41.66015625 -60.40283203 +1489583516.89500000 +10628
+33.82031250 +13.42968750 +10.67871094 +142.03125000 +42.03369141 -60.66650391 +1489583516.89990000 +10648
+33.68408203 +13.37255859 +10.64355469 +142.44873047 +42.45117188 -60.97412109 +1489583516.90479990 +10660
+33.54345703 +13.30664063 +10.61279297 +142.86621094 +42.84667969 -61.23779297 +1489583516.90960000 +10672
+33.41162109 +13.24511719 +10.58642578 +143.26171875 +43.26416016 -61.52343750 +1489583516.91450000 +10676
+33.27099609 +13.19238281 +10.56884766 +143.70117188 +43.70361328 -61.78710938 +1489583516.91940000 +10676
+33.13476563 +13.11767578 +10.55126953 +144.09667969 +44.12109375 -62.05078125 +1489583516.92420010 +10676
+32.99853516 +13.04736328 +10.54248047 +144.44824219 +44.53857422 -62.33642578 +1489583516.92910000 +10668
+32.86230469 +12.98144531 +10.53808594 +144.84375000 +44.97802734 -62.57812500 +1489583516.93390010 +10656
+32.73486328 +12.89794922 +10.53369141 +145.17333984 +45.39550781 -62.84179688 +1489583516.93880010 +10640
+32.61181641 +12.81445313 +10.52050781 +145.52490234 +45.79101563 -63.08349609 +1489583516.94370010 +10620
+32.48876953 +12.73974609 +10.49853516 +145.94238281 +46.16455078 -63.21533203 +1489583516.94849990 +10596
+32.37451172 +12.64306641 +10.47656250 +146.29394531 +46.51611328 -63.39111328 +1489583516.95339990 +10564
+32.27343750 +12.54638672 +10.45019531 +146.66748047 +46.86767578 -63.47900391 +1489583516.95830010 +10532
+32.16796875 +12.46289063 +10.42382813 +147.10693359 +47.24121094 -63.54492188 +1489583516.96310000 +10500
+32.06250000 +12.39257813 +10.39306641 +147.56835938 +47.57080078 -63.56689453 +1489583516.96799990 +10464
+31.96582031 +12.32666016 +10.32714844 +148.11767578 +47.87841797 -63.47900391 +1489583516.97289990 +10424
+31.86474609 +12.27392578 +10.25683594 +148.71093750 +48.16406250 -63.34716797 +1489583516.97770000 +10380
+31.76367188 +12.21679688 +10.18652344 +149.30419922 +48.42773438 -63.19335938 +1489583516.98260000 +10336
+31.66259766 +12.16406250 +10.14257813 +149.85351563 +48.73535156 -63.10546875 +1489583516.98750000 +10288
+31.54833984 +12.12451172 +10.10302734 +150.49072266 +49.06494141 -62.97363281 +1489583516.99230000 +10236
+31.44287109 +12.07617188 +10.06787109 +151.08398438 +49.35058594 -62.84179688 +1489583516.99720000 +10184
+31.33300781 +12.02343750 +10.04150391 +151.65527344 +49.68017578 -62.73193359 +1489583517.00210000 +10128
+31.22753906 +11.97949219 +10.01513672 +152.24853516 +49.98779297 -62.57812500 +1489583517.00690010 +10068
+31.12646484 +11.90917969 +9.98876953 +152.77587891 +50.27343750 -62.44628906 +1489583517.01180010 +10008
+31.03417969 +11.84326172 +9.96240234 +153.30322266 +50.55908203 -62.29248047 +1489583517.01659990 +9944
+30.94189453 +11.77734375 +9.93164063 +153.87451172 +50.84472656 -62.07275391 +1489583517.02150010 +9876
+30.85400391 +11.70263672 +9.90087891 +154.42382813 +51.08642578 -61.85302734 +1489583517.02640010 +9808
+30.77490234 +11.62792969 +9.86132813 +154.97314453 +51.32812500 -61.58935547 +1489583517.03119990 +9736
+30.69580078 +11.56201172 +9.81738281 +155.58837891 +51.52587891 -61.28173828 +1489583517.03609990 +9664
+30.61669922 +11.50048828 +9.76904297 +156.22558594 +51.74560547 -60.95214844 +1489583517.04099990 +9592
+30.53759766 +11.44335938 +9.71630859 +156.88476563 +51.94335938 -60.60058594 +1489583517.04580000 +9516
+30.45410156 +11.39062500 +9.65478516 +157.60986328 +52.09716797 -60.18310547 +1489583517.05069990 +9440
+30.37939453 +11.33789063 +9.59326172 +158.33496094 +52.25097656 -59.74365234 +1489583517.05559990 +9364
+30.30029297 +11.28076172 +9.54052734 +159.03808594 +52.40478516 -59.30419922 +1489583517.06040000 +9284
+30.22119141 +11.23681641 +9.48779297 +159.78515625 +52.55859375 -58.84277344 +1489583517.06530000 +9200
+30.13769531 +11.19726563 +9.43066406 +160.57617188 +52.71240234 -58.35937500 +1489583517.07020000 +9120
+30.05859375 +11.16210938 +9.38671875 +161.34521484 +52.84423828 -57.91992188 +1489583517.07500000 +9036
+29.97070313 +11.13134766 +9.34277344 +162.13623047 +52.99804688 -57.45849609 +1489583517.07990000 +8952
+29.89160156 +11.08300781 +9.30322266 +162.86132813 +53.10791016 -56.99707031 +1489583517.08480000 +8868
+29.81250000 +11.03466797 +9.27685547 +163.54248047 +53.26171875 -56.60156250 +1489583517.08960010 +8784
+29.73339844 +10.98632813 +9.25048828 +164.26757813 +53.39355469 -56.14013672 +1489583517.09450010 +8700
+29.65869141 +10.92919922 +9.22412109 +164.94873047 +53.52539063 -55.70068359 +1489583517.09940000 +8612
+29.58398438 +10.87646484 +9.19775391 +165.65185547 +53.63525391 -55.26123047 +1489583517.10419990 +8528
+29.51367188 +10.81933594 +9.15820313 +166.37695313 +53.72314453 -54.75585938 +1489583517.10910010 +8448
+29.44335938 +10.76220703 +9.12304688 +167.10205078 +53.78906250 -54.27246094 +1489583517.11389990 +8364
+29.37744141 +10.70507813 +9.08349609 +167.82714844 +53.87695313 -53.76708984 +1489583517.11879990 +8284
+29.31152344 +10.65234375 +9.03955078 +168.57421875 +53.89892578 -53.21777344 +1489583517.12369990 +8204
+29.24121094 +10.59960938 +8.99560547 +169.32128906 +53.92089844 -52.66845703 +1489583517.12850000 +8128
+29.17089844 +10.55126953 +8.94287109 +170.09033203 +53.94287109 -52.11914063 +1489583517.13340000 +8056
+29.10058594 +10.50732422 +8.89453125 +170.85937500 +53.94287109 -51.56982422 +1489583517.13829990 +7980
+29.02587891 +10.47656250 +8.84619141 +171.65039063 +53.94287109 -51.02050781 +1489583517.14310000 +7912
+28.95117188 +10.45019531 +8.81103516 +172.44140625 +53.96484375 -50.49316406 +1489583517.14800000 +7844
+28.87207031 +10.42822266 +8.77587891 +173.25439453 +53.96484375 -49.94384766 +1489583517.15290000 +7776
+28.80175781 +10.38867188 +8.74072266 +174.00146484 +53.96484375 -49.41650391 +1489583517.15770010 +7712
+28.72265625 +10.34472656 +8.72753906 +174.70458984 +54.00878906 -48.91113281 +1489583517.16260000 +7648
+28.64794922 +10.30517578 +8.70996094 +175.42968750 +54.05273438 -48.38378906 +1489583517.16750000 +7584
+28.57324219 +10.25244141 +8.69238281 +176.13281250 +54.07470703 -47.85644531 +1489583517.17230010 +7524
+28.50292969 +10.20410156 +8.67041016 +176.83593750 +54.07470703 -47.30712891 +1489583517.17720010 +7468
+28.43701172 +10.15136719 +8.63964844 +177.53906250 +54.05273438 -46.73583984 +1489583517.18210010 +7412
+28.36669922 +10.09863281 +8.60888672 +178.24218750 +54.00878906 -46.16455078 +1489583517.18689990 +7360
+28.30078125 +10.05029297 +8.57373047 +178.96728516 +53.96484375 -45.57128906 +1489583517.19180010 +7308
+28.23486328 +10.00195313 +8.53417969 +179.67041016 +53.89892578 -44.97802734 +1489583517.19670010 +7256
+28.16894531 +9.96679688 +8.49902344 -179.58251953 +53.83300781 -44.38476563 +1489583517.20149990 +7208
+28.09863281 +9.92724609 +8.46826172 -178.85742188 +53.78906250 -43.76953125 +1489583517.20639990 +7156
+28.02832031 +9.89208984 +8.42871094 -178.11035156 +53.72314453 -43.15429688 +1489583517.21120000 +7112
+27.95800781 +9.86132813 +8.39355469 -177.36328125 +53.63525391 -42.53906250 +1489583517.21610000 +7064
+27.89208984 +9.83056641 +8.35400391 -176.61621094 +53.54736328 -41.92382813 +1489583517.22100000 +7024
+27.82177734 +9.79980469 +8.31884766 -175.91308594 +53.45947266 -41.33056641 +1489583517.22580000 +6980
+27.75146484 +9.76904297 +8.27929688 -175.23193359 +53.37158203 -40.73730469 +1489583517.23070000 +6944
+27.68115234 +9.73828125 +8.25292969 -174.55078125 +53.30566406 -40.16601563 +1489583517.23560000 +6904
+27.60644531 +9.71191406 +8.23535156 -173.89160156 +53.26171875 -39.63867188 +1489583517.24040010 +6868
+27.53613281 +9.68115234 +8.21777344 -173.25439453 +53.21777344 -39.08935547 +1489583517.24530010 +6836
+27.46582031 +9.65478516 +8.21337891 -172.61718750 +53.19580078 -38.56201172 +1489583517.25020000 +6800
+27.39550781 +9.62402344 +8.20458984 -172.02392578 +53.15185547 -38.05664063 +1489583517.25500010 +6768
+27.33398438 +9.58007813 +8.19140625 -171.47460938 +53.08593750 -37.55126953 +1489583517.25990010 +6736
+27.27246094 +9.53613281 +8.17822266 -170.92529297 +53.02001953 -37.06787109 +1489583517.26480010 +6704
+27.20654297 +9.48779297 +8.16064453 -170.39794922 +52.93212891 -36.58447266 +1489583517.26959990 +6672
+27.14501953 +9.45263672 +8.13867188 -169.87060547 +52.82226563 -36.10107422 +1489583517.27449990 +6640
+27.08789063 +9.41308594 +8.11669922 -169.36523438 +52.69042969 -35.63964844 +1489583517.27940010 +6612
+27.02636719 +9.38232422 +8.09033203 -168.85986328 +52.58056641 -35.20019531 +1489583517.28420000 +6580
+26.96044922 +9.35595703 +8.06396484 -168.33251953 +52.42675781 -34.76074219 +1489583517.28909990 +6552
+26.89453125 +9.33398438 +8.05078125 -167.82714844 +52.31689453 -34.36523438 +1489583517.29390000 +6528
+26.82421875 +9.31640625 +8.03320313 -167.36572266 +52.18505859 -33.99169922 +1489583517.29880000 +6500
+26.75830078 +9.29443359 +8.02001953 -166.90429688 +52.05322266 -33.64013672 +1489583517.30370000 +6476
+26.68798828 +9.27246094 +8.02441406 -166.46484375 +51.98730469 -33.31054688 +1489583517.30850010 +6452
+26.62207031 +9.25048828 +8.02880859 -166.02539063 +51.87744141 -32.98095703 +1489583517.31340000 +6428
+26.55615234 +9.22412109 +8.02880859 -165.62988281 +51.78955078 -32.65136719 +1489583517.31830000 +6404
+26.49023438 +9.20214844 +8.04199219 -165.25634766 +51.70166016 -32.36572266 +1489583517.32310010 +6384
+26.42431641 +9.18017578 +8.05078125 -164.86083984 +51.59179688 -32.08007813 +1489583517.32800010 +6364
+26.36718750 +9.14062500 +8.05957031 -164.57519531 +51.48193359 -31.83837891 +1489583517.33290000 +6344
+26.30566406 +9.10546875 +8.07275391 -164.28955078 +51.37207031 -31.61865234 +1489583517.33769990 +6324
+26.24853516 +9.06591797 +8.08154297 -164.00390625 +51.26220703 -31.37695313 +1489583517.34260010 +6304
+26.18701172 +9.03955078 +8.09033203 -163.71826172 +51.13037109 -31.17919922 +1489583517.34750010 +6288
+26.13427734 +9.01757813 +8.09033203 -163.43261719 +50.95458984 -31.00341797 +1489583517.35229990 +6268
+26.07714844 +8.99560547 +8.09033203 -163.16894531 +50.75683594 -30.82763672 +1489583517.35719990 +6248
+26.02441406 +8.97363281 +8.08593750 -162.92724609 +50.55908203 -30.69580078 +1489583517.36209990 +6232
+25.97167969 +8.95166016 +8.09033203 -162.70751953 +50.38330078 -30.58593750 +1489583517.36690000 +6212
+25.91455078 +8.93847656 +8.09912109 -162.44384766 +50.20751953 -30.45410156 +1489583517.37179990 +6192
+25.85742188 +8.92089844 +8.10791016 -162.22412109 +50.00976563 -30.34423828 +1489583517.37660000 +6176
+25.80908203 +8.90332031 +8.12109375 -162.00439453 +49.83398438 -30.27832031 +1489583517.38150000 +6160
+25.75195313 +8.89013672 +8.13867188 -161.78466797 +49.68017578 -30.19042969 +1489583517.38640000 +6144
+25.69482422 +8.87695313 +8.15185547 -161.58691406 +49.50439453 -30.14648438 +1489583517.39120010 +6132
+25.64648438 +8.86376953 +8.17822266 -161.38916016 +49.35058594 -30.12451172 +1489583517.39610000 +6120
+25.59375000 +8.85498047 +8.20458984 -161.19140625 +49.21875000 -30.10253906 +1489583517.40100000 +6108
+25.54101563 +8.83300781 +8.23535156 -161.08154297 +49.08691406 -30.10253906 +1489583517.40580010 +6096
+25.50146484 +8.81542969 +8.27050781 -160.94970703 +48.95507813 -30.12451172 +1489583517.41070010 +6084
+25.45751953 +8.79785156 +8.30566406 -160.81787109 +48.82324219 -30.16845703 +1489583517.41560010 +6072
+25.41796875 +8.77587891 +8.34082031 -160.75195313 +48.71337891 -30.21240234 +1489583517.42039990 +6060
+25.38720703 +8.75830078 +8.36718750 -160.66406250 +48.53759766 -30.30029297 +1489583517.42529990 +6048
+25.34765625 +8.74072266 +8.38916016 -160.57617188 +48.36181641 -30.36621094 +1489583517.43020010 +6040
+25.31689453 +8.72314453 +8.41113281 -160.51025391 +48.20800781 -30.45410156 +1489583517.43499990 +6028
+25.28613281 +8.70996094 +8.42871094 -160.44433594 +48.01025391 -30.54199219 +1489583517.43989990 +6020
+25.25097656 +8.69677734 +8.45507813 -160.35644531 +47.87841797 -30.65185547 +1489583517.44479990 +6016
+25.21582031 +8.69238281 +8.48144531 -160.26855469 +47.72460938 -30.73974609 +1489583517.44960000 +6008
+25.18505859 +8.68798828 +8.50341797 -160.15869141 +47.54882813 -30.82763672 +1489583517.45450000 +6004
+25.14550781 +8.68798828 +8.52978516 -160.07080078 +47.43896484 -30.93750000 +1489583517.45939990 +6000
+25.11474609 +8.68359375 +8.56494141 -159.98291016 +47.32910156 -31.02539063 +1489583517.46420000 +5996
+25.08398438 +8.67480469 +8.60449219 -159.91699219 +47.21923828 -31.13525391 +1489583517.46910000 +5992
+25.05322266 +8.67480469 +8.64843750 -159.85107422 +47.15332031 -31.22314453 +1489583517.47390010 +5992
+25.02685547 +8.66162109 +8.69677734 -159.78515625 +47.10937500 -31.28906250 +1489583517.47880010 +5992
+25.00488281 +8.65283203 +8.73193359 -159.71923828 +47.02148438 -31.35498047 +1489583517.48370000 +5992
+24.98291016 +8.64404297 +8.77587891 -159.65332031 +46.95556641 -31.42089844 +1489583517.48850010 +5992
+24.96093750 +8.63085938 +8.81982422 -159.58740234 +46.93359375 -31.48681641 +1489583517.49340010 +5996
+24.94335938 +8.61767578 +8.84619141 -159.54345703 +46.82373047 -31.53076172 +1489583517.49830010 +5996
+24.92578125 +8.60449219 +8.87695313 -159.52148438 +46.75781250 -31.57470703 +1489583517.50309990 +6000
+24.90820313 +8.59570313 +8.90771484 -159.45556641 +46.69189453 -31.61865234 +1489583517.50799990 +6004
+24.89941406 +8.58691406 +8.92089844 -159.41162109 +46.56005859 -31.64062500 +1489583517.51290010 +6008
+24.88623047 +8.58251953 +8.94287109 -159.36767578 +46.49414063 -31.66259766 +1489583517.51770000 +6008
+24.87304688 +8.58691406 +8.96484375 -159.27978516 +46.42822266 -31.68457031 +1489583517.52259990 +6012
+24.85986328 +8.59130859 +8.98242188 -159.19189453 +46.36230469 -31.68457031 +1489583517.52749990 +6016
+24.84667969 +8.60009766 +9.00439453 -159.10400391 +46.29638672 -31.68457031 +1489583517.53230000 +6020
+24.83349609 +8.60449219 +9.03076172 -159.03808594 +46.25244141 -31.68457031 +1489583517.53720000 +6024
+24.82031250 +8.60449219 +9.05273438 -158.95019531 +46.20849609 -31.66259766 +1489583517.54210000 +6032
+24.80273438 +8.60449219 +9.07910156 -158.90625000 +46.18652344 -31.64062500 +1489583517.54690000 +6036
+24.78955078 +8.60449219 +9.10546875 -158.88427734 +46.18652344 -31.64062500 +1489583517.55180000 +6044
+24.78076172 +8.60449219 +9.12304688 -158.84033203 +46.14257813 -31.61865234 +1489583517.55660010 +6052
+24.77197266 +8.60009766 +9.14941406 -158.84033203 +46.14257813 -31.61865234 +1489583517.56150010 +6056
+24.75878906 +8.60009766 +9.17578125 -158.81835938 +46.14257813 -31.61865234 +1489583517.56640010 +6064
+24.75439453 +8.60009766 +9.19775391 -158.79638672 +46.14257813 -31.64062500 +1489583517.57119990 +6072
+24.75000000 +8.60009766 +9.21533203 -158.79638672 +46.12060547 -31.66259766 +1489583517.57610010 +6080
+24.74560547 +8.59570313 +9.23730469 -158.81835938 +46.12060547 -31.66259766 +1489583517.58100010 +6084
+24.74121094 +8.59130859 +9.25488281 -158.86230469 +46.09863281 -31.70654297 +1489583517.58579990 +6092
+24.73681641 +8.58691406 +9.26367188 -158.88427734 +46.07666016 -31.72851563 +1489583517.59069990 +6096
+24.73681641 +8.58691406 +9.27685547 -158.92822266 +46.03271484 -31.75048828 +1489583517.59559990 +6104
+24.73242188 +8.59130859 +9.28125000 -158.95019531 +45.98876953 -31.79443359 +1489583517.60040000 +6108
+24.72802734 +8.59570313 +9.28125000 -158.97216797 +45.94482422 -31.83837891 +1489583517.60529990 +6116
+24.72363281 +8.60449219 +9.28125000 -158.99414063 +45.87890625 -31.90429688 +1489583517.61019990 +6120
+24.71484375 +8.61328125 +9.29003906 -159.01611328 +45.83496094 -31.97021484 +1489583517.61500000 +6128
